RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2675,15002674,Cliente2675,702,France,Male,60,9,99910.25,2,1,1,198024.75,0
2676,15002675,Cliente2676,726,France,Male,74,0,76053.58,3,0,0,196041.45,1
2677,15002676,Cliente2677,629,Spain,Male,44,0,0.0,2,1,1,134107.37,0
2678,15002677,Cliente2678,645,France,Female,60,6,0.0,1,0,1,150952.06,1
2679,15002678,Cliente2679,678,France,Female,62,3,98585.28,2,1,0,151897.22,1
2680,15002679,Cliente2680,585,Spain,Male,48,0,0.0,1,1,1,124184.65,1
2681,15002680,Cliente2681,584,Spain,Male,72,7,0.0,1,1,1,151672.75,0
2682,15002681,Cliente2682,819,France,Male,69,10,111654.62,1,1,1,213284.58,0
2683,15002682,Cliente2683,679,France,Female,53,1,41485.53,1,1,1,156242.84,0
2684,15002683,Cliente2684,591,France,Female,66,1,84019.73,2,1,1,172936.88,1
2685,15002684,Cliente2685,528,France,Female,32,10,119888.36,2,1,1,122077.13,0
2686,15002685,Cliente2686,549,France,Male,76,8,89551.63,2,0,0,193202.58,1
2687,15002686,Cliente2687,677,Germany,Female,34,1,0.0,4,0,0,134122.73,1
2688,15002687,Cliente2688,568,France,Female,68,0,77014.16,2,0,1,177362.64,0
2689,15002688,Cliente2689,557,Germany,Male,62,0,108988.74,2,0,1,147064.11,0
2690,15002689,Cliente2690,631,France,Male,38,10,0.0,3,1,0,152686.07,1
2691,15002690,Cliente2691,679,France,Female,27,2,98701.85,1,1,1,133224.67,0
2692,15002691,Cliente2692,758,France,Female,77,0,0.0,1,1,1,189766.65,0
2693,15002692,Cliente2693,579,Spain,Male,61,4,59876.77,3,1,0,161923.12,0
2694,15002693,Cliente2694,589,Germany,Female,49,4,78531.74,2,1,1,150446.17,0
2695,15002694,Cliente2695,680,Germany,Male,20,1,109241.3,2,0,1,108749.97,0
2696,15002695,Cliente2696,607,France,Female,19,1,43623.95,2,0,0,80733.35,0
2697,15002696,Cliente2697,720,Spain,Male,49,6,101254.8,1,1,0,143178.98,1
2698,15002697,Cliente2698,609,France,Female,62,5,80210.11,1,1,1,181888.56,0
2699,15002698,Cliente2699,536,France,Male,28,10,145219.79,2,1,1,142670.51,0
2700,15002699,Cliente2700,588,Spain,Female,46,8,0.0,2,1,0,137755.24,0
2701,15002700,Cliente2701,516,France,Male,79,7,0.0,1,1,0,159748.7,0
2702,15002701,Cliente2702,603,France,Female,49,3,84193.34,1,1,1,120692.77,0
2703,15002702,Cliente2703,689,Germany,Male,28,6,0.0,2,0,1,131346.85,1
2704,15002703,Cliente2704,653,Spain,Female,67,2,0.0,1,1,0,167193.61,1
2705,15002704,Cliente2705,638,France,Male,52,5,71633.03,3,1,1,153291.67,0
2706,15002705,Cliente2706,540,Spain,Male,54,5,89372.47,2,1,1,168656.74,0
2707,15002706,Cliente2707,584,Spain,Female,55,7,74931.16,1,1,0,172028.28,1
2708,15002707,Cliente2708,615,France,Female,41,8,0.0,1,1,1,136638.01,0
2709,15002708,Cliente2709,669,Spain,Female,75,7,142700.58,1,0,1,203841.83,0
2710,15002709,Cliente2710,850,France,Female,29,7,61715.09,2,1,0,154518.06,0
2711,15002710,Cliente2711,590,France,Male,39,10,0.0,1,1,1,156114.68,0
2712,15002711,Cliente2712,728,Spain,Female,58,8,115532.45,1,0,0,183770.63,1
2713,15002712,Cliente2713,550,Germany,Female,79,3,83828.33,2,0,0,174455.9,0
2714,15002713,Cliente2714,560,France,Female,55,8,142679.43,2,1,1,186299.15,0
2715,15002714,Cliente2715,480,France,Male,78,8,112128.64,2,1,1,181067.38,1
2716,15002715,Cliente2716,581,Spain,Male,19,9,52465.7,3,1,0,121480.3,0
2717,15002716,Cliente2717,736,France,Male,72,4,109079.63,2,1,0,173225.63,0
2718,15002717,Cliente2718,646,France,Male,39,5,0.0,3,1,1,133818.3,0
2719,15002718,Cliente2719,751,France,Male,50,0,67533.58,1,0,1,155566.79,0
2720,15002719,Cliente2720,605,Spain,Male,67,6,155219.37,2,1,1,167071.21,1
2721,15002720,Cliente2721,738,Germany,Female,72,7,95497.09,1,0,1,192168.46,0
2722,15002721,Cliente2722,600,France,Female,75,7,0.0,4,0,0,189935.54,1
2723,15002722,Cliente2723,723,Germany,Female,41,5,0.0,2,0,1,145971.67,0
2724,15002723,Cliente2724,786,France,Female,60,6,61223.89,1,1,1,165941.05,0
2725,15002724,Cliente2725,628,France,Male,40,3,56207.62,2,1,1,154016.31,0
2726,15002725,Cliente2726,533,France,Male,67,3,0.0,3,1,1,162653.17,0
2727,15002726,Cliente2727,804,France,Male,65,0,81162.56,1,1,0,177994.17,0
2728,15002727,Cliente2728,573,Spain,Male,46,3,82890.53,2,1,0,145458.9,1
2729,15002728,Cliente2729,599,France,Female,60,5,0.0,1,0,0,129980.1,0
2730,15002729,Cliente2730,621,Germany,Female,32,0,0.0,2,1,0,96370.02,0
2731,15002730,Cliente2731,725,Spain,Female,77,10,85497.74,4,1,1,225535.16,0
2732,15002731,Cliente2732,706,France,Male,42,10,0.0,1,1,0,169446.02,1
2733,15002732,Cliente2733,703,France,Male,55,2,20400.51,2,1,0,161391.69,0
2734,15002733,Cliente2734,624,Germany,Female,40,5,0.0,1,1,1,151989.22,0
2735,15002734,Cliente2735,631,Germany,Male,30,3,0.0,1,1,1,104136.96,0
2736,15002735,Cliente2736,717,Spain,Male,63,0,57721.13,1,1,0,170843.89,1
2737,15002736,Cliente2737,789,Spain,Male,23,6,124372.12,2,1,1,162740.24,0
2738,15002737,Cliente2738,541,France,Male,49,9,74127.81,2,0,1,142904.29,0
2739,15002738,Cliente2739,754,France,Female,60,3,28828.84,4,0,0,194547.28,1
2740,15002739,Cliente2740,730,France,Female,61,7,113646.62,1,1,1,192984.02,0
2741,15002740,Cliente2741,704,Germany,Male,75,2,31106.03,1,1,0,160076.74,1
2742,15002741,Cliente2742,589,Spain,Female,66,10,96474.47,1,0,1,185056.54,0
2743,15002742,Cliente2743,657,Spain,Female,42,7,98563.78,1,1,1,173863.19,0
2744,15002743,Cliente2744,682,Spain,Female,44,1,96247.68,4,1,0,161894.39,0
2745,15002744,Cliente2745,594,France,Male,35,7,68485.8,2,1,1,127792.71,0
2746,15002745,Cliente2746,749,Spain,Male,24,4,117115.05,2,1,1,133218.32,0
2747,15002746,Cliente2747,609,France,Male,51,9,62288.95,3,0,1,176508.91,0
2748,15002747,Cliente2748,780,Spain,Female,70,2,141302.77,4,0,0,203251.92,1
2749,15002748,Cliente2749,522,France,Male,71,8,0.0,4,1,1,178817.43,1
2750,15002749,Cliente2750,533,Germany,Female,72,3,0.0,3,1,1,153459.55,0
2751,15002750,Cliente2751,489,France,Female,18,8,45162.66,2,1,1,127864.96,0
2752,15002751,Cliente2752,710,France,Female,36,2,43045.85,1,0,1,136181.86,0
2753,15002752,Cliente2753,573,France,Female,26,0,47260.27,3,0,1,143864.93,0
2754,15002753,Cliente2754,580,France,Female,44,1,27618.15,1,1,1,122620.22,0
2755,15002754,Cliente2755,727,France,Male,62,1,88646.29,2,1,0,168170.38,0
2756,15002755,Cliente2756,797,France,Male,54,6,34130.13,1,0,0,161201.4,1
2757,15002756,Cliente2757,585,France,Female,58,4,101997.86,1,1,1,163537.52,0
2758,15002757,Cliente2758,766,Germany,Female,21,1,126048.69,3,1,1,135455.88,0
2759,15002758,Cliente2759,695,Spain,Male,44,8,78897.19,1,1,1,161698.63,1
2760,15002759,Cliente2760,648,France,Male,38,3,126139.51,2,0,0,152606.07,0
2761,15002760,Cliente2761,547,France,Female,33,10,46547.49,1,0,1,126233.09,0
2762,15002761,Cliente2762,529,Spain,Male,72,4,92150.48,2,1,1,190906.42,0
2763,15002762,Cliente2763,655,France,Female,77,10,84530.4,1,1,1,195041.96,0
2764,15002763,Cliente2764,660,Spain,Female,45,10,100092.53,1,0,1,175090.52,0
2765,15002764,Cliente2765,590,France,Male,45,6,154070.6,1,0,0,154221.03,0
2766,15002765,Cliente2766,565,France,Female,63,6,84366.52,1,0,0,139220.14,1
2767,15002766,Cliente2767,537,Spain,Female,57,4,61816.28,1,0,0,160624.09,0
2768,15002767,Cliente2768,679,Germany,Male,31,3,117889.44,1,0,0,147744.84,0
2769,15002768,Cliente2769,707,France,Male,23,3,143423.88,1,1,1,136046.52,0
2770,15002769,Cliente2770,710,France,Female,80,3,114884.67,2,0,1,232841.35,1
2771,15002770,Cliente2771,701,France,Male,38,10,125217.7,4,1,1,176601.61,0
2772,15002771,Cliente2772,603,Germany,Female,71,9,0.0,1,0,1,180251.18,0
2773,15002772,Cliente2773,785,Spain,Female,24,1,100925.62,1,1,0,149568.94,0
2774,15002773,Cliente2774,563,Spain,Female,55,8,28950.03,1,1,0,166981.66,1
2775,15002774,Cliente2775,698,Spain,Female,63,6,150925.77,3,0,1,195128.44,1
2776,15002775,Cliente2776,615,Germany,Female,76,6,185417.4,1,1,1,189811.67,1
2777,15002776,Cliente2777,554,Germany,Male,33,3,0.0,2,0,1,113740.02,0
2778,15002777,Cliente2778,594,France,Female,76,7,81324.75,3,1,0,192714.13,1
2779,15002778,Cliente2779,696,Germany,Male,47,6,0.0,2,1,0,141666.18,0
2780,15002779,Cliente2780,742,France,Female,58,5,86385.06,1,0,0,162085.39,0
2781,15002780,Cliente2781,677,Germany,Female,78,4,106749.21,2,1,0,180461.36,1
2782,15002781,Cliente2782,400,France,Male,66,10,117210.93,1,0,1,152670.51,1
2783,15002782,Cliente2783,712,France,Male,52,8,0.0,2,1,0,154394.38,0
2784,15002783,Cliente2784,468,Germany,Female,73,10,137419.84,1,1,1,184948.58,1
2785,15002784,Cliente2785,813,Spain,Male,20,1,43199.26,1,1,1,114307.87,0
2786,15002785,Cliente2786,668,France,Male,67,9,0.0,3,1,0,171251.23,0
2787,15002786,Cliente2787,662,France,Female,62,0,121584.63,2,1,0,156861.57,0
2788,15002787,Cliente2788,735,France,Male,65,6,0.0,1,0,0,152079.14,0
2789,15002788,Cliente2789,625,Spain,Male,73,8,121455.91,2,0,1,201966.49,1
2790,15002789,Cliente2790,627,Spain,Female,50,1,102195.12,1,1,1,143423.28,1
2791,15002790,Cliente2791,617,Spain,Male,30,6,61376.93,1,1,0,112405.96,0
2792,15002791,Cliente2792,660,France,Female,57,6,0.0,2,0,1,176762.75,0
2793,15002792,Cliente2793,656,Spain,Male,29,4,34246.27,3,0,0,133351.27,0
2794,15002793,Cliente2794,669,Spain,Female,46,7,143469.09,1,0,0,155771.8,0
2795,15002794,Cliente2795,366,Spain,Female,52,1,0.0,1,0,1,117634.85,1
2796,15002795,Cliente2796,641,Germany,Male,43,4,100998.24,3,0,1,171042.06,0
2797,15002796,Cliente2797,514,Spain,Female,52,2,66168.08,3,1,0,137220.22,0
2798,15002797,Cliente2798,850,Germany,Male,47,7,0.0,3,1,1,191861.53,0
2799,15002798,Cliente2799,717,Spain,Female,24,10,62762.61,1,0,1,160974.45,0
2800,15002799,Cliente2800,729,France,Female,32,0,164518.9,1,1,1,145191.03,0
2801,15002800,Cliente2801,690,France,Male,28,4,0.0,1,1,1,139199.32,0
2802,15002801,Cliente2802,706,France,Female,20,4,94518.33,1,0,1,148330.71,0
2803,15002802,Cliente2803,573,France,Female,78,5,87749.0,3,1,1,198340.96,1
2804,15002803,Cliente2804,716,France,Female,52,0,68687.71,2,1,1,168616.14,0
2805,15002804,Cliente2805,722,France,Male,78,1,68653.84,1,1,1,177065.66,1
2806,15002805,Cliente2806,665,Spain,Female,56,5,119226.02,2,0,0,164671.42,1
2807,15002806,Cliente2807,715,France,Male,63,0,61018.95,2,1,1,183257.04,0
2808,15002807,Cliente2808,740,Spain,Female,68,2,113897.62,2,0,1,197732.57,0
2809,15002808,Cliente2809,651,Spain,Male,35,10,0.0,2,0,0,139298.25,0
2810,15002809,Cliente2810,554,France,Male,63,1,101125.71,2,1,1,178418.78,1
2811,15002810,Cliente2811,720,France,Female,39,0,49654.35,2,1,0,140596.29,1
2812,15002811,Cliente2812,780,France,Female,39,8,84298.14,1,0,1,166741.79,0
2813,15002812,Cliente2813,548,France,Female,60,7,51407.89,1,1,0,170574.44,1
2814,15002813,Cliente2814,749,Germany,Male,55,8,91980.96,3,1,0,208914.96,0
2815,15002814,Cliente2815,672,Germany,Female,29,6,61668.78,1,1,1,140424.58,0
2816,15002815,Cliente2816,702,Germany,Female,31,8,51518.62,3,1,0,163968.25,0
2817,15002816,Cliente2817,722,France,Female,34,4,0.0,3,1,0,145687.94,1
2818,15002817,Cliente2818,560,France,Female,30,6,0.0,2,1,1,152056.15,0
2819,15002818,Cliente2819,675,France,Female,79,8,50993.65,1,1,0,202013.43,0
2820,15002819,Cliente2820,737,Germany,Female,49,3,69734.52,1,1,1,157276.6,0
2821,15002820,Cliente2821,771,France,Female,72,6,0.0,2,1,0,185204.57,0
2822,15002821,Cliente2822,724,Spain,Female,72,0,154042.19,1,1,1,172095.7,0
2823,15002822,Cliente2823,571,France,Male,73,4,136316.55,1,1,1,189810.6,1
2824,15002823,Cliente2824,668,Germany,Female,52,2,109492.73,2,1,1,147704.03,0
2825,15002824,Cliente2825,629,France,Male,46,10,0.0,1,1,0,137002.05,0
2826,15002825,Cliente2826,656,Germany,Male,19,10,69281.27,1,0,0,117662.74,0
2827,15002826,Cliente2827,745,France,Female,43,10,0.0,2,1,0,164186.54,1
2828,15002827,Cliente2828,531,Germany,Female,74,4,86581.87,1,0,0,150441.72,1
2829,15002828,Cliente2829,695,Germany,Male,79,6,0.0,1,1,0,179261.76,1
2830,15002829,Cliente2830,688,France,Female,40,7,63690.94,1,1,0,147791.32,0
2831,15002830,Cliente2831,567,Germany,Female,22,2,116454.38,1,0,0,106672.17,0
2832,15002831,Cliente2832,746,France,Male,36,6,86723.53,1,1,1,152363.81,0
2833,15002832,Cliente2833,600,France,Female,60,9,122522.3,1,1,1,174378.6,0
2834,15002833,Cliente2834,654,France,Female,68,9,0.0,2,1,0,198246.13,1
2835,15002834,Cliente2835,429,Spain,Female,71,4,172436.26,1,1,1,169458.16,0
2836,15002835,Cliente2836,746,Germany,Female,65,6,0.0,2,1,0,183372.45,0
2837,15002836,Cliente2837,626,Germany,Male,65,7,0.0,2,0,1,177693.83,0
2838,15002837,Cliente2838,623,Spain,Male,24,7,57529.18,1,1,1,121594.2,0
2839,15002838,Cliente2839,775,Germany,Female,31,8,0.0,2,1,1,154308.65,0
2840,15002839,Cliente2840,485,France,Male,55,5,0.0,2,1,1,178738.35,1
2841,15002840,Cliente2841,724,France,Female,35,3,85180.27,1,0,0,141112.6,0
2842,15002841,Cliente2842,740,Spain,Female,60,0,98435.28,2,0,0,186711.81,1
2843,15002842,Cliente2843,480,Spain,Female,28,5,68465.03,1,1,1,88395.17,0
2844,15002843,Cliente2844,673,Spain,Female,75,6,116822.98,2,1,1,205947.97,0
2845,15002844,Cliente2845,618,Spain,Male,62,3,110257.16,1,1,1,170558.18,1
2846,15002845,Cliente2846,560,France,Female,53,6,150340.89,3,1,0,180200.42,0
2847,15002846,Cliente2847,540,Spain,Female,28,0,97577.96,2,1,0,119962.83,0
2848,15002847,Cliente2848,712,France,Male,38,9,103550.69,1,1,0,181092.69,1
2849,15002848,Cliente2849,750,France,Male,21,9,51687.54,1,1,0,121359.63,0
2850,15002849,Cliente2850,554,Spain,Male,40,7,92750.65,1,1,1,137142.18,0
2851,15002850,Cliente2851,569,France,Female,38,3,55430.89,2,1,1,123267.67,0
2852,15002851,Cliente2852,721,France,Male,37,5,110164.08,3,1,1,154844.69,0
2853,15002852,Cliente2853,850,France,Male,31,4,136139.09,2,0,1,178464.27,0
2854,15002853,Cliente2854,517,France,Male,23,6,104500.04,1,1,1,106232.06,0
2855,15002854,Cliente2855,525,France,Female,69,10,0.0,1,1,1,168679.34,0
2856,15002855,Cliente2856,557,Spain,Male,36,5,60180.18,1,1,1,137435.29,0
2857,15002856,Cliente2857,558,Spain,Male,45,8,0.0,3,1,0,134608.56,0
2858,15002857,Cliente2858,751,Germany,Male,34,8,107536.0,1,0,1,160683.22,1
2859,15002858,Cliente2859,562,Spain,Female,44,0,0.0,2,1,1,107859.08,0
2860,15002859,Cliente2860,844,France,Male,65,7,0.0,1,1,0,184015.3,0
2861,15002860,Cliente2861,691,Germany,Female,73,0,0.0,1,1,0,155779.33,1
2862,15002861,Cliente2862,739,France,Female,72,6,18317.7,3,0,0,196408.77,1
2863,15002862,Cliente2863,705,Spain,Male,65,5,0.0,1,0,1,176608.75,0
2864,15002863,Cliente2864,561,Germany,Male,74,4,120986.83,3,1,1,187241.43,1
2865,15002864,Cliente2865,529,Spain,Male,51,1,50342.09,1,0,1,130360.46,0
2866,15002865,Cliente2866,733,France,Female,38,8,94703.97,1,0,0,152348.38,1
2867,15002866,Cliente2867,757,France,Male,52,0,61500.16,1,1,1,173201.85,0
2868,15002867,Cliente2868,688,France,Male,45,5,61049.41,1,1,0,158531.75,0
2869,15002868,Cliente2869,651,France,Male,51,9,0.0,1,1,1,130598.49,0
2870,15002869,Cliente2870,660,France,Female,30,2,103933.24,2,1,1,128995.57,0
2871,15002870,Cliente2871,671,France,Male,41,7,43094.16,1,0,0,138509.63,0
2872,15002871,Cliente2872,533,France,Male,80,3,82030.93,3,1,1,187466.44,1
2873,15002872,Cliente2873,657,Spain,Female,57,0,111500.83,3,1,1,171851.45,1
2874,15002873,Cliente2874,651,Germany,Female,61,0,135474.69,1,0,0,161667.07,0
2875,15002874,Cliente2875,496,France,Male,59,6,77703.57,1,1,1,154638.66,0
2876,15002875,Cliente2876,415,Spain,Male,71,1,102775.75,3,1,1,163339.6,0
2877,15002876,Cliente2877,629,France,Female,40,9,98847.34,1,1,0,136859.56,1
2878,15002877,Cliente2878,472,France,Male,76,9,0.0,1,0,1,172794.02,1
2879,15002878,Cliente2879,445,Spain,Male,74,6,70837.76,1,1,0,163966.45,1
2880,15002879,Cliente2880,499,France,Female,47,8,87149.2,1,0,1,157792.23,0
2881,15002880,Cliente2881,667,France,Male,21,1,38536.99,3,1,1,122933.0,0
2882,15002881,Cliente2882,646,Spain,Male,51,2,148953.33,1,1,0,145149.69,1
2883,15002882,Cliente2883,657,Spain,Male,43,10,92527.84,4,1,1,179534.19,0
2884,15002883,Cliente2884,799,France,Female,44,0,45921.86,2,1,0,178680.05,1
2885,15002884,Cliente2885,696,France,Male,58,2,52104.29,1,0,0,172792.0,0
2886,15002885,Cliente2886,786,France,Female,76,0,0.0,2,1,0,183861.51,1
2887,15002886,Cliente2887,667,France,Female,52,9,109884.67,1,1,0,164327.77,0
2888,15002887,Cliente2888,744,France,Female,61,2,0.0,1,0,1,164901.61,0
2889,15002888,Cliente2889,788,France,Male,64,4,82694.51,1,1,0,165191.53,0
2890,15002889,Cliente2890,825,Spain,Male,26,9,88058.63,2,1,0,161028.59,0
2891,15002890,Cliente2891,631,France,Male,65,4,127352.33,3,1,1,185461.48,1
2892,15002891,Cliente2892,545,Spain,Male,56,1,125796.58,1,1,1,149597.78,0
2893,15002892,Cliente2893,655,Germany,Female,50,8,87594.64,3,0,1,165994.49,0
2894,15002893,Cliente2894,769,France,Male,24,1,0.0,2,1,0,111844.93,0
2895,15002894,Cliente2895,789,Spain,Female,22,1,61515.22,2,1,1,144210.84,0
2896,15002895,Cliente2896,661,Germany,Male,34,7,84978.95,1,0,0,131112.5,0
2897,15002896,Cliente2897,683,France,Female,36,7,63366.35,1,0,1,156756.79,0
2898,15002897,Cliente2898,790,Spain,Female,71,9,115145.56,1,1,1,204591.92,1
2899,15002898,Cliente2899,666,France,Male,54,9,0.0,3,0,0,164466.57,0
2900,15002899,Cliente2900,710,France,Female,59,9,0.0,2,1,0,197415.86,0
2901,15002900,Cliente2901,732,Spain,Male,74,1,23444.66,1,1,0,168933.73,0
2902,15002901,Cliente2902,631,Germany,Female,73,10,0.0,1,1,0,186218.17,0
2903,15002902,Cliente2903,575,Spain,Female,71,4,68108.36,1,0,1,157112.57,0
2904,15002903,Cliente2904,850,Germany,Male,25,6,92293.4,4,1,1,177030.13,0
2905,15002904,Cliente2905,599,France,Male,42,0,104123.41,1,1,1,136868.88,0
2906,15002905,Cliente2906,556,France,Female,76,7,134233.85,1,1,0,181718.27,1
2907,15002906,Cliente2907,627,Spain,Male,61,8,0.0,2,0,1,167250.55,0
2908,15002907,Cliente2908,664,Germany,Male,44,10,0.0,1,1,1,164793.51,0
2909,15002908,Cliente2909,676,Spain,Male,60,4,90218.1,1,0,0,171424.66,0
2910,15002909,Cliente2910,621,France,Male,37,10,0.0,2,1,1,143734.82,0
2911,15002910,Cliente2911,694,France,Female,71,2,124396.94,1,1,1,202521.67,1
2912,15002911,Cliente2912,801,Spain,Male,80,0,0.0,1,0,1,190411.12,1
2913,15002912,Cliente2913,621,France,Male,47,7,129552.26,1,1,0,148420.81,1
2914,15002913,Cliente2914,654,Spain,Male,24,8,42042.05,3,0,1,176865.15,0
2915,15002914,Cliente2915,773,France,Male,71,8,54734.02,3,0,0,217047.67,0
2916,15002915,Cliente2916,561,Germany,Male,20,7,114843.19,3,0,0,122449.07,0
2917,15002916,Cliente2917,545,France,Male,32,2,44355.07,2,1,0,110792.97,0
2918,15002917,Cliente2918,589,Germany,Male,32,9,81305.55,2,1,0,128350.15,1
2919,15002918,Cliente2919,640,Germany,Male,23,5,0.0,2,1,1,142838.36,0
2920,15002919,Cliente2920,729,Germany,Female,69,2,78691.27,1,1,1,184257.81,1
2921,15002920,Cliente2921,505,Germany,Female,58,4,78835.27,2,1,1,147114.46,1
2922,15002921,Cliente2922,591,Germany,Female,58,8,86661.66,3,1,0,198123.96,0
2923,15002922,Cliente2923,551,Germany,Male,51,6,0.0,1,1,1,152957.18,0
2924,15002923,Cliente2924,510,France,Male,72,9,145517.74,1,1,0,187094.12,0
2925,15002924,Cliente2925,536,France,Female,36,4,58357.94,2,0,0,133220.57,0
2926,15002925,Cliente2926,716,Germany,Female,62,0,0.0,2,1,0,152059.27,0
2927,15002926,Cliente2927,659,France,Female,54,10,110796.27,1,1,0,175848.46,1
2928,15002927,Cliente2928,664,France,Male,78,2,123428.81,2,0,1,196168.12,1
2929,15002928,Cliente2929,705,France,Male,61,4,101542.29,1,0,1,164130.61,0
2930,15002929,Cliente2930,689,Germany,Female,74,5,90599.58,2,1,0,197509.59,1
2931,15002930,Cliente2931,688,Germany,Male,36,6,112400.53,1,0,0,142685.95,1
2932,15002931,Cliente2932,819,France,Male,50,9,92662.38,1,0,1,179263.72,1
2933,15002932,Cliente2933,709,France,Male,51,4,0.0,2,1,0,162723.28,0
2934,15002933,Cliente2934,409,France,Male,68,9,84675.61,1,1,1,167493.05,0
2935,15002934,Cliente2935,700,France,Female,73,3,69505.55,2,1,0,202743.31,1
2936,15002935,Cliente2936,736,France,Female,69,3,49126.07,2,0,0,184524.02,0
2937,15002936,Cliente2937,694,France,Female,23,7,55466.88,2,0,0,120928.92,0
2938,15002937,Cliente2938,597,France,Male,25,10,0.0,1,0,0,115244.89,0
2939,15002938,Cliente2939,559,France,Male,41,1,105849.76,3,1,1,162666.46,0
2940,15002939,Cliente2940,654,Germany,Female,62,9,54633.32,3,1,0,169593.92,1
2941,15002940,Cliente2941,710,Germany,Female,26,8,123879.65,2,0,0,172715.25,0
2942,15002941,Cliente2942,727,France,Male,47,3,0.0,1,1,0,147627.18,1
2943,15002942,Cliente2943,486,France,Male,26,7,0.0,2,1,0,120880.85,0
2944,15002943,Cliente2944,680,Spain,Female,24,10,0.0,2,1,1,113008.35,0
2945,15002944,Cliente2945,764,France,Male,69,9,135083.13,3,0,1,211567.29,0
2946,15002945,Cliente2946,718,France,Female,45,1,44392.64,1,1,0,132526.4,0
2947,15002946,Cliente2947,850,France,Female,61,1,0.0,1,1,1,179195.17,0
2948,15002947,Cliente2948,588,Germany,Male,19,3,0.0,2,1,0,101671.23,0
2949,15002948,Cliente2949,542,Germany,Male,42,3,0.0,2,0,0,104219.01,0
2950,15002949,Cliente2950,728,France,Male,47,6,62329.03,1,1,1,165914.41,0
2951,15002950,Cliente2951,784,France,Female,79,7,0.0,1,1,1,189747.77,1
2952,15002951,Cliente2952,560,Spain,Male,18,1,87613.59,1,1,0,94090.48,0
2953,15002952,Cliente2953,654,Spain,Female,47,1,43300.33,2,1,0,158458.79,0
2954,15002953,Cliente2954,671,France,Male,68,5,74156.84,1,1,0,167589.33,1
2955,15002954,Cliente2955,687,France,Female,23,8,70654.64,2,0,1,160129.22,0
2956,15002955,Cliente2956,762,France,Male,30,8,54235.4,1,1,0,135422.88,0
2957,15002956,Cliente2957,850,Germany,Female,62,2,109325.39,2,1,1,209435.32,0
2958,15002957,Cliente2958,599,France,Male,33,1,0.0,2,1,0,105567.51,1
2959,15002958,Cliente2959,622,Germany,Female,50,9,113927.54,2,0,0,160418.39,0
2960,15002959,Cliente2960,517,Spain,Female,73,7,163285.16,1,0,0,178610.99,1
2961,15002960,Cliente2961,719,France,Male,77,9,118159.47,1,0,0,197761.24,1
2962,15002961,Cliente2962,550,France,Male,45,9,84367.43,3,0,1,182036.17,0
2963,15002962,Cliente2963,661,Spain,Female,48,2,0.0,1,1,1,143495.71,1
2964,15002963,Cliente2964,691,France,Male,37,9,81944.98,2,1,1,146206.51,0
2965,15002964,Cliente2965,768,France,Male,48,8,0.0,2,1,1,178807.07,0
2966,15002965,Cliente2966,645,France,Male,22,8,0.0,1,1,1,109336.24,0
